,Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
1533,LP007042,Female,No,0,Graduate,No,5918,0.0,145.6,360.0,1.0,Urban,1
1534,LP007043,Male,Yes,1,Graduate,Yes,10474,3790.2,158.1,180.0,0.0,Urban,0
1535,LP007044,Male,Yes,0,Graduate,No,3814,3161.8,173.4,,1.0,Rural,1
1536,LP007045,Female,No,0,Graduate,No,2717,0.0,122.5,360.0,1.0,Semiurban,1
1537,LP007046,Male,Yes,0,Graduate,No,19358,0.0,,360.0,1.0,Rural,0
1538,LP007047,Male,Yes,0,Graduate,No,3110,1357.1,85.2,360.0,1.0,Urban,1
1539,LP007048,Female,No,0,Graduate,No,3095,0.0,113.0,360.0,1.0,Semiurban,1
1540,LP007049,Male,Yes,1,Not Graduate,No,3523,1105.6,137.3,360.0,1.0,Urban,1
1541,LP007050,Male,Yes,3+,Graduate,No,7828,0.0,132.1,180.0,1.0,Urban,1
1542,LP007051,Male,No,0,Graduate,No,3130,0.0,78.6,300.0,1.0,Semiurban,1
1543,LP007052,Male,Yes,0,Graduate,No,3720,1787.6,112.9,360.0,1.0,Rural,1
1544,LP007053,Male,Yes,0,Graduate,No,2324,2067.3,61.7,360.0,,Rural,1
1545,LP007054,Male,No,0,Graduate,No,2710,1937.4,124.3,360.0,1.0,Rural,1
1546,LP007055,Male,Yes,0,Graduate,No,8016,0.0,276.0,360.0,1.0,Urban,0
1547,LP007056,Female,No,0,Graduate,No,4188,0.0,123.1,360.0,0.0,Semiurban,0
1548,LP007057,Male,Yes,0,Graduate,No,2649,2619.4,157.9,360.0,1.0,Semiurban,1
1549,LP007058,Male,Yes,2,Not Graduate,No,1985,1496.8,64.5,300.0,,Urban,1
1550,LP007059,Male,Yes,0,Not Graduate,No,4035,1333.3,127.6,300.0,1.0,Semiurban,1
1551,LP007060,Female,No,0,Graduate,No,3085,0.0,30.7,360.0,1.0,Urban,1
1552,LP007061,Male,Yes,0,Not Graduate,No,4499,0.0,116.1,360.0,,Rural,1
1553,LP007062,Male,Yes,3+,Graduate,No,3210,2480.2,126.1,360.0,0.0,Rural,0
1554,LP007063,Female,Yes,0,Graduate,No,4200,2234.8,178.1,360.0,1.0,Semiurban,1
1555,LP007064,Male,Yes,0,Graduate,,3314,2371.2,131.0,360.0,1.0,Semiurban,1
1556,LP007065,Female,No,0,Graduate,,3391,0.0,134.3,360.0,1.0,Rural,0
1557,LP007066,Male,Yes,0,Graduate,No,2991,2974.0,99.6,300.0,,Urban,1
1558,LP007067,Male,Yes,0,Graduate,Yes,9912,0.0,190.7,360.0,1.0,Semiurban,1
1559,LP007068,Male,No,0,Graduate,No,2500,0.0,77.1,360.0,1.0,Semiurban,1
1560,LP007069,Male,Yes,3+,Graduate,No,6118,0.0,147.9,360.0,1.0,Semiurban,0
1561,LP007070,Male,Yes,0,Graduate,No,5683,4214.8,170.3,360.0,1.0,Semiurban,1
1562,LP007071,Male,No,0,Graduate,No,2790,5438.2,157.7,60.0,1.0,Urban,1
1563,LP007072,Male,Yes,2,Graduate,,5012,0.0,75.9,360.0,0.0,Semiurban,0
1564,LP007073,Female,No,0,Not Graduate,No,1902,2363.2,126.4,,1.0,Urban,1
1565,LP007074,Male,No,0,Graduate,No,5836,0.0,119.0,360.0,0.0,Rural,0
1566,LP007075,Male,Yes,3+,Graduate,No,3153,2468.0,125.1,360.0,0.0,Rural,0
1567,LP007076,Male,Yes,0,Not Graduate,No,2244,2079.2,122.0,360.0,1.0,Urban,1
1568,LP007077,Male,Yes,0,Not Graduate,No,2826,3247.6,,360.0,0.0,Urban,0
1569,LP007078,Male,Yes,0,Graduate,No,2402,0.0,71.0,360.0,,Urban,1
1570,LP007079,Male,Yes,2,Graduate,No,2970,1639.4,,360.0,1.0,Urban,0
1571,LP007080,Male,Yes,2,Not Graduate,No,3306,2026.0,85.1,360.0,1.0,Urban,1
1572,LP007081,Female,No,0,Graduate,No,3844,2352.6,134.9,360.0,1.0,Semiurban,1
1573,LP007082,Male,No,0,Graduate,No,2433,0.0,71.0,360.0,1.0,Urban,0
1574,LP007083,Female,No,0,Not Graduate,No,1945,2511.4,120.3,,1.0,Urban,1
1575,LP007084,Male,No,0,Not Graduate,No,2528,2401.9,94.5,360.0,,Semiurban,1
1576,LP007085,Male,Yes,2,Graduate,Yes,7997,7317.8,499.1,360.0,1.0,Rural,1
1577,LP007086,Male,Yes,1,Not Graduate,No,2022,2267.6,133.9,360.0,1.0,Rural,1
1578,LP007087,Male,Yes,0,Graduate,No,3170,0.0,171.2,360.0,1.0,Rural,0
1579,LP007088,Male,Yes,0,Graduate,No,1905,1773.9,84.9,360.0,1.0,Urban,1
1580,LP007089,Male,No,0,Not Graduate,,2490,2010.1,126.2,360.0,1.0,Rural,1
1581,LP007090,Male,No,0,Graduate,No,8198,0.0,209.4,360.0,1.0,Urban,1
1582,LP007091,Male,Yes,2,Graduate,No,1335,1109.6,17.2,120.0,1.0,Urban,1
1583,LP007092,Male,Yes,3+,Graduate,No,6077,11292.9,484.4,360.0,0.0,Semiurban,0
1584,LP007093,Male,No,0,Graduate,No,4017,2590.3,143.7,360.0,1.0,Rural,1
1585,LP007094,Male,No,0,Graduate,No,3611,0.0,79.6,300.0,1.0,Semiurban,1
1586,LP007095,Male,No,0,Graduate,No,5279,0.0,171.6,360.0,1.0,Urban,1
1587,LP007096,Male,No,0,Graduate,No,3029,2502.8,114.4,360.0,1.0,Urban,1
1588,LP007097,Female,No,0,Graduate,No,10083,1604.4,219.0,360.0,1.0,Rural,0
1589,LP007098,Male,No,0,Graduate,No,2474,0.0,72.1,360.0,1.0,Urban,0
1590,LP007099,Male,Yes,0,Graduate,No,2961,2268.2,156.6,360.0,1.0,Rural,1
1591,LP007100,Male,No,0,Graduate,No,4297,0.0,91.5,360.0,0.0,Semiurban,0
1592,LP007101,Male,Yes,0,Graduate,No,20152,6663.2,506.7,360.0,,Urban,1
1593,LP007102,Male,Yes,2,Graduate,No,5557,4608.6,120.1,360.0,1.0,Rural,1
1594,LP007103,Male,Yes,0,Graduate,No,2633,2226.6,103.4,360.0,1.0,Semiurban,1
1595,LP007104,Male,Yes,0,Graduate,Yes,6128,2186.2,189.0,360.0,1.0,Semiurban,1
1596,LP007105,,No,0,Graduate,No,3469,0.0,98.3,360.0,1.0,Urban,0
1597,LP007106,Male,Yes,0,Graduate,No,2534,2253.5,136.0,360.0,1.0,Urban,1
1598,LP007107,Female,No,0,Graduate,No,4065,0.0,120.1,360.0,1.0,Semiurban,1
1599,LP007108,Male,Yes,1,Graduate,No,5491,1102.9,25.1,360.0,1.0,Semiurban,1
1600,LP007109,Male,Yes,0,Graduate,No,6054,2428.1,188.5,360.0,,Rural,0
1601,LP007110,Male,No,0,Graduate,No,3966,1704.5,,360.0,1.0,Rural,1
1602,LP007111,Male,Yes,3+,Graduate,No,4162,0.0,37.8,180.0,1.0,Rural,1
1603,LP007112,Male,Yes,2,Graduate,No,2985,1669.0,,360.0,1.0,Urban,0
1604,LP007113,Male,Yes,3+,Not Graduate,No,2937,0.0,115.9,360.0,1.0,Rural,1
1605,LP007114,Male,Yes,0,Not Graduate,No,2136,1527.8,93.4,360.0,1.0,Urban,1
1606,LP007115,Male,Yes,2,Graduate,No,8809,0.0,229.9,360.0,1.0,Semiurban,1
1607,LP007116,Male,Yes,2,Graduate,Yes,5836,0.0,207.6,240.0,1.0,Semiurban,0
1608,LP007117,Male,Yes,0,Graduate,No,6065,2633.5,181.7,360.0,,Rural,0
1609,LP007118,Male,Yes,3+,Not Graduate,No,3913,1003.2,92.3,360.0,1.0,Semiurban,1
1610,LP007119,Male,Yes,1,Not Graduate,No,2812,2524.5,80.5,360.0,1.0,Semiurban,1
1611,LP007120,Male,Yes,1,Not Graduate,No,5328,1367.2,159.8,360.0,0.0,Semiurban,1
1612,LP007121,Male,Yes,2,Graduate,No,1273,1144.8,18.4,120.0,1.0,Urban,1
1613,LP007122,Male,Yes,0,Graduate,No,5768,2146.2,214.4,360.0,1.0,Rural,1
1614,LP007123,Male,Yes,2,Graduate,No,1297,1027.6,16.4,120.0,1.0,Urban,1
1615,LP007124,Male,No,0,Graduate,No,3818,2664.3,147.6,360.0,1.0,Rural,1
1616,LP007125,Male,Yes,0,Graduate,No,1026,2791.3,117.1,360.0,1.0,Rural,1
1617,LP007126,Male,No,0,Graduate,No,20180,0.0,510.5,360.0,1.0,Rural,0
1618,LP007127,Male,Yes,2,Graduate,No,4509,1434.2,163.4,360.0,1.0,Rural,1
1619,LP007128,Male,No,0,Graduate,No,20148,0.0,501.3,360.0,1.0,Rural,0
1620,LP007129,Female,No,0,Graduate,Yes,4142,0.0,137.9,360.0,0.0,Semiurban,0
1621,LP007130,Male,Yes,0,Graduate,Yes,44380,4995.4,117.1,360.0,1.0,Semiurban,1
1622,LP007131,Male,Yes,1,Graduate,No,5919,0.0,40.4,360.0,1.0,Urban,1
1623,LP007132,Male,Yes,3+,Graduate,,4876,1261.5,107.1,360.0,1.0,Urban,1
1624,LP007133,Male,Yes,1,Graduate,No,3219,1827.8,196.3,360.0,1.0,Urban,1
1625,LP007134,Male,No,0,Graduate,Yes,10300,0.0,183.4,360.0,0.0,Urban,0
1626,LP007135,Male,Yes,0,Graduate,No,3360,0.0,168.8,360.0,1.0,Rural,0
1627,LP007136,Male,Yes,1,Not Graduate,No,2559,2356.8,,360.0,1.0,Rural,1
1628,LP007137,Male,Yes,2,Graduate,No,4687,0.0,126.2,360.0,1.0,Urban,0
1629,LP007138,Male,Yes,2,Graduate,No,5963,1611.2,223.7,300.0,1.0,Semiurban,1
1630,LP007139,,Yes,0,Graduate,Yes,616,5120.4,167.9,360.0,1.0,Rural,1
1631,LP007140,Male,Yes,0,Graduate,No,2390,0.0,61.5,360.0,0.0,Urban,0
1632,LP007141,Male,No,0,Graduate,No,3426,2951.9,87.0,360.0,1.0,Rural,1
1633,LP007142,Male,Yes,2,Graduate,No,3780,3493.6,210.3,360.0,0.0,Urban,0
1634,LP007143,Male,Yes,1,Graduate,No,4144,0.0,69.8,360.0,1.0,Urban,0
1635,LP007144,Female,No,0,Graduate,Yes,2372,0.0,94.5,360.0,,Urban,1
1636,LP007145,Male,Yes,1,Graduate,No,2676,2044.6,149.3,360.0,0.0,Rural,0
1637,LP007146,Female,No,0,Graduate,No,4296,0.0,123.8,360.0,1.0,Semiurban,1
1638,LP007147,Male,No,0,Not Graduate,,2442,2044.2,122.8,360.0,1.0,Rural,1
1639,LP007148,Female,No,1,Graduate,Yes,8936,0.0,149.6,360.0,1.0,Semiurban,1
1640,LP007149,Male,Yes,,Not Graduate,No,3371,3329.7,156.2,360.0,0.0,Rural,0
1641,LP007150,Male,No,0,Graduate,Yes,7586,0.0,134.9,360.0,1.0,Rural,1
1642,LP007151,Male,Yes,3+,Graduate,No,5834,0.0,129.5,360.0,1.0,Urban,1
1643,LP007152,Male,No,0,Graduate,No,4392,0.0,98.1,360.0,0.0,Semiurban,0
1644,LP007153,Male,Yes,0,Not Graduate,,1865,1684.8,108.2,360.0,1.0,Rural,1
1645,LP007154,Male,Yes,0,Graduate,No,8840,0.0,160.8,360.0,1.0,Semiurban,0
1646,LP007155,Male,Yes,3+,Graduate,No,4145,1823.9,169.3,360.0,0.0,Urban,1
1647,LP007156,Female,No,0,Graduate,No,692,3839.5,117.7,480.0,1.0,Rural,1
1648,LP007157,,Yes,0,Graduate,No,16810,0.0,103.6,360.0,1.0,Semiurban,1
1649,LP007158,Male,No,0,Graduate,No,4383,0.0,112.6,360.0,1.0,Semiurban,1
1650,LP007159,Male,Yes,,Graduate,No,4748,1463.3,167.0,360.0,0.0,Urban,0
1651,LP007160,Male,Yes,2,Graduate,No,2974,1697.7,,360.0,1.0,Urban,0
1652,LP007161,Male,Yes,1,Graduate,No,10828,0.0,331.6,360.0,1.0,Urban,1
1653,LP007162,Male,No,0,Graduate,No,5814,0.0,142.0,360.0,1.0,Rural,1
1654,LP007163,Male,No,0,Graduate,No,1828,1181.4,47.2,360.0,1.0,Urban,1
1655,LP007164,Male,Yes,2,Graduate,No,5430,2047.3,182.4,360.0,1.0,Rural,0
1656,LP007165,Male,No,,Graduate,No,2883,0.0,82.2,360.0,0.0,Semiurban,0
1657,LP007166,Female,No,0,Graduate,No,3679,0.0,72.4,360.0,0.0,Urban,0
1658,LP007167,Male,Yes,1,Graduate,No,9000,0.0,171.8,360.0,1.0,Urban,1
1659,LP007168,Male,Yes,0,Graduate,No,2186,983.0,47.2,360.0,1.0,Semiurban,1
1660,LP007169,Male,Yes,1,Graduate,No,1689,1949.3,93.5,360.0,1.0,Urban,1
1661,LP007170,Male,Yes,1,Graduate,No,3712,1812.8,193.2,360.0,1.0,Urban,1
1662,LP007171,Male,Yes,1,Graduate,No,2575,1999.0,101.7,360.0,1.0,Semiurban,1
1663,LP007172,Female,No,0,Graduate,No,8496,0.0,283.6,360.0,1.0,Semiurban,1
1664,LP007173,Male,Yes,1,Graduate,No,6305,1999.8,251.7,360.0,1.0,Semiurban,1
1665,LP007174,Male,Yes,0,Not Graduate,No,1850,1116.4,100.4,360.0,1.0,Semiurban,1
1666,LP007175,Male,Yes,1,Not Graduate,No,4857,1418.0,152.7,360.0,0.0,Semiurban,1
1667,LP007176,Male,No,0,Graduate,Yes,5282,0.0,134.8,360.0,1.0,Semiurban,1
1668,LP007177,Male,Yes,0,Graduate,No,2663,1767.0,144.1,360.0,1.0,Rural,1
1669,LP007178,Male,No,0,Graduate,No,7874,4026.6,182.8,360.0,1.0,Rural,1
1670,LP007179,Male,Yes,0,Graduate,No,3274,2901.9,136.9,360.0,1.0,Urban,1
1671,LP007180,Female,No,0,Graduate,No,4108,0.0,120.4,360.0,0.0,Semiurban,0
1672,LP007181,Male,No,0,Graduate,No,2979,1863.7,134.7,360.0,1.0,Rural,1
1673,LP007182,Male,Yes,0,Graduate,No,4443,2797.5,115.3,12.0,,Urban,1
1674,LP007183,Male,No,,Graduate,No,2917,0.0,94.2,360.0,0.0,Semiurban,0
1675,LP007184,Male,No,0,Graduate,No,1904,1309.0,45.1,360.0,1.0,Urban,1
1676,LP007185,Male,Yes,2,Graduate,No,11922,0.0,198.1,180.0,1.0,Urban,1
1677,LP007186,Male,No,0,Graduate,,2947,2860.6,169.2,360.0,1.0,Urban,1
1678,LP007187,Female,No,0,Graduate,No,4285,0.0,98.6,360.0,1.0,Semiurban,0
1679,LP007188,,Yes,2,Graduate,No,3086,1751.9,130.5,360.0,0.0,Semiurban,0
1680,LP007189,Male,Yes,0,Graduate,No,8135,0.0,164.8,360.0,1.0,Semiurban,0
1681,LP007190,Male,Yes,2,Graduate,No,4849,1448.9,146.1,360.0,1.0,Semiurban,1
1682,LP007191,Male,Yes,2,Not Graduate,No,4106,3307.3,125.8,180.0,1.0,Urban,1
1683,LP007192,Male,Yes,3+,Not Graduate,No,3498,0.0,89.6,180.0,1.0,Rural,0
1684,LP007193,Female,No,0,Not Graduate,No,2283,0.0,70.4,360.0,1.0,Semiurban,1
1685,LP007194,Male,Yes,2,Graduate,No,11886,0.0,188.3,180.0,1.0,Urban,1
1686,LP007195,Female,No,0,Graduate,No,2669,0.0,52.3,360.0,1.0,Rural,1
1687,LP007196,Female,No,3+,Graduate,No,3149,0.0,247.2,360.0,1.0,Rural,1
1688,LP007197,Male,No,0,Graduate,No,4294,1490.3,,360.0,1.0,Rural,1
1689,LP007198,Male,Yes,0,Graduate,No,5531,2301.5,253.1,360.0,,Semiurban,0
1690,LP007199,Female,Yes,0,Graduate,No,4286,2556.4,115.9,360.0,1.0,Urban,0
1691,LP007200,Male,Yes,3+,Graduate,No,3883,0.0,41.0,180.0,1.0,Rural,1
1692,LP007201,Male,Yes,0,Graduate,No,7530,0.0,267.2,360.0,1.0,Urban,0
1693,LP007202,Male,Yes,0,Graduate,No,4093,0.0,133.6,360.0,,Semiurban,1
1694,LP007203,Male,Yes,1,Graduate,No,6005,5475.6,311.0,360.0,1.0,Urban,1
1695,LP007204,Male,Yes,2,Graduate,No,5099,2065.1,187.2,360.0,1.0,Rural,0
1696,LP007205,Male,Yes,0,Graduate,No,3807,1698.6,132.5,360.0,1.0,Semiurban,1
1697,LP007206,Male,No,0,Graduate,No,2565,0.0,71.5,360.0,1.0,Semiurban,1
1698,LP007207,Male,No,0,Graduate,,4968,0.0,119.8,360.0,1.0,Semiurban,1
1699,LP007208,Male,No,0,Graduate,No,3679,1625.0,,360.0,1.0,Rural,1
1700,LP007209,Male,Yes,2,Graduate,Yes,5670,4104.5,272.6,360.0,1.0,Urban,1
1701,LP007210,Female,No,0,Graduate,,3269,0.0,143.5,360.0,1.0,Rural,0
1702,LP007211,Female,Yes,2,Graduate,No,14707,0.0,72.2,360.0,1.0,Urban,1
1703,LP007212,Male,Yes,3+,Graduate,Yes,10423,0.0,255.6,360.0,1.0,Semiurban,1
1704,LP007213,Male,Yes,1,Graduate,No,1491,1395.4,29.9,360.0,1.0,Urban,1
1705,LP007214,Female,No,0,Graduate,No,4377,0.0,118.9,360.0,1.0,Semiurban,0
1706,LP007215,Male,Yes,0,Not Graduate,,3125,2847.8,155.9,360.0,1.0,Rural,1
1707,LP007216,Male,Yes,1,Graduate,,3752,3090.4,148.2,360.0,,Semiurban,0
1708,LP007217,Male,Yes,0,Graduate,No,2508,2178.2,111.4,360.0,1.0,Semiurban,1
1709,LP007218,Male,No,0,Graduate,No,2894,2885.1,111.5,360.0,1.0,Urban,1
1710,LP007219,Male,No,0,Graduate,Yes,10764,0.0,79.5,360.0,1.0,Urban,0
1711,LP007220,Female,Yes,0,Graduate,Yes,5551,0.0,111.7,360.0,0.0,Rural,0
1712,LP007221,Male,No,0,Graduate,,3014,2903.7,152.6,360.0,1.0,Urban,1
1713,LP007222,,No,0,Graduate,No,3620,0.0,103.1,360.0,1.0,Urban,0
1714,LP007223,Male,Yes,0,Graduate,No,9822,0.0,185.3,180.0,1.0,Rural,1
1715,LP007224,Male,Yes,0,Graduate,No,4168,0.0,69.1,180.0,1.0,Semiurban,1
1716,LP007225,Female,No,0,Graduate,No,2011,0.0,99.9,360.0,0.0,Semiurban,0
1717,LP007226,Female,Yes,0,Graduate,No,3701,1503.7,137.1,360.0,1.0,Semiurban,1
1718,LP007227,Male,Yes,1,Not Graduate,No,2714,1435.4,113.2,180.0,0.0,Rural,0
1719,LP007228,Male,Yes,0,Graduate,No,4770,0.0,70.9,180.0,1.0,Semiurban,1
1720,LP007229,Male,No,0,Graduate,No,3771,0.0,118.3,480.0,1.0,Urban,0
1721,LP007230,Male,No,0,Graduate,No,3837,0.0,100.7,360.0,1.0,Urban,1
1722,LP007231,Male,Yes,1,Graduate,No,7186,0.0,188.1,360.0,1.0,Semiurban,1
1723,LP007232,Female,No,1,Graduate,Yes,8445,0.0,145.5,360.0,1.0,Semiurban,1
1724,LP007233,Male,No,0,Graduate,No,3970,3736.3,156.3,360.0,1.0,Rural,1
1725,LP007234,Male,Yes,1,Graduate,No,5454,1317.3,180.9,360.0,1.0,Rural,1
1726,LP007235,Male,Yes,3+,Graduate,No,4147,0.0,39.9,180.0,1.0,Rural,1
1727,LP007236,Male,Yes,1,Graduate,No,3206,0.0,91.0,360.0,1.0,Semiurban,1
1728,LP007237,Male,Yes,3+,Graduate,No,4025,0.0,42.1,180.0,1.0,Rural,1
1729,LP007238,Male,No,0,Graduate,,3039,2152.3,124.2,360.0,1.0,Rural,1
1730,LP007239,Male,No,0,Graduate,No,4199,0.0,104.4,360.0,0.0,Semiurban,0
1731,LP007240,Male,Yes,3+,Graduate,No,4068,0.0,40.6,180.0,1.0,Rural,1
1732,LP007241,Male,No,0,Graduate,Yes,6468,0.0,81.8,360.0,1.0,Semiurban,1
1733,LP007242,Female,No,2,Graduate,,3749,2204.8,123.1,360.0,1.0,Semiurban,1
1734,LP007243,Male,No,0,Graduate,No,2793,0.0,99.6,360.0,1.0,Semiurban,1
1735,LP007244,Female,No,0,Graduate,No,3238,0.0,116.6,360.0,1.0,Semiurban,1
1736,LP007245,Male,Yes,0,Not Graduate,No,4812,0.0,134.3,360.0,1.0,Rural,0
1737,LP007246,Male,,,Graduate,No,4521,0.0,156.5,480.0,1.0,Semiurban,1
1738,LP007247,Male,Yes,2,Not Graduate,Yes,6363,955.0,194.0,360.0,1.0,Rural,0
1739,LP007248,Male,Yes,2,Graduate,No,4264,1717.6,118.9,360.0,1.0,Semiurban,1
1740,LP007249,Male,Yes,0,Not Graduate,Yes,4481,715.5,82.4,360.0,1.0,Semiurban,0
1741,LP007250,Male,Yes,0,Graduate,No,3208,3278.5,129.1,360.0,1.0,Urban,1
1742,LP007251,Male,Yes,,Graduate,No,4777,1361.9,164.3,360.0,0.0,Urban,0
1743,LP007252,Male,Yes,2,Not Graduate,No,5029,0.0,110.2,360.0,1.0,Rural,1
1744,LP007253,Male,Yes,0,Graduate,Yes,9263,0.0,198.3,360.0,1.0,Semiurban,1
1745,LP007254,Male,Yes,0,Graduate,No,6542,0.0,131.3,360.0,1.0,Semiurban,1
1746,LP007255,Male,Yes,0,Graduate,No,3824,2283.1,173.8,360.0,1.0,Semiurban,1
1747,LP007256,Male,Yes,2,Graduate,No,5402,0.0,151.4,360.0,1.0,Semiurban,1
1748,LP007257,Male,Yes,3+,Not Graduate,No,3752,0.0,78.9,180.0,1.0,Rural,0
1749,LP007258,Male,Yes,,Not Graduate,No,2968,1799.1,100.0,360.0,1.0,Semiurban,1
1750,LP007259,Male,Yes,0,Graduate,No,2593,2304.0,166.0,360.0,1.0,Semiurban,1
1751,LP007260,Male,Yes,0,Graduate,,63025,0.0,490.5,180.0,1.0,Urban,1
1752,LP007261,Male,No,0,Not Graduate,No,3541,0.0,22.7,120.0,1.0,Semiurban,1
1753,LP007262,Male,No,0,Not Graduate,,7384,0.0,121.2,360.0,1.0,Rural,0
1754,LP007263,Female,Yes,0,Graduate,No,3112,0.0,36.5,360.0,1.0,Semiurban,1
1755,LP007264,Male,Yes,2,Graduate,No,5185,0.0,133.0,360.0,1.0,Urban,0
1756,LP007265,Female,Yes,0,Not Graduate,No,1832,1613.4,101.5,360.0,1.0,Semiurban,1
1757,LP007266,Male,No,0,Graduate,No,9188,3866.7,289.2,360.0,1.0,Rural,0
1758,LP007267,Male,Yes,0,Graduate,No,3587,1912.6,125.5,360.0,1.0,Rural,1
1759,LP007268,Male,Yes,0,Not Graduate,Yes,4749,0.0,97.8,,1.0,Urban,1
1760,LP007269,Female,No,0,Graduate,No,3770,0.0,69.3,360.0,0.0,Urban,0
1761,LP007270,Male,Yes,2,Not Graduate,No,3383,2045.6,99.0,360.0,,Semiurban,1
1762,LP007271,Male,No,0,Graduate,No,4761,0.0,132.6,360.0,0.0,Rural,1
1763,LP007272,Male,Yes,1,Graduate,No,6172,4687.9,311.6,360.0,,Urban,1
1764,LP007273,Female,No,0,Graduate,No,3478,0.0,78.0,360.0,0.0,Urban,0
1765,LP007274,Male,Yes,2,Graduate,Yes,6151,0.0,222.2,240.0,1.0,Semiurban,0
1766,LP007275,Male,No,0,Graduate,No,3557,0.0,122.9,360.0,1.0,Semiurban,0
1767,LP007276,Male,No,0,Graduate,No,2937,0.0,72.5,480.0,1.0,Urban,0
1768,LP007277,Male,Yes,0,Graduate,Yes,10558,0.0,181.9,360.0,1.0,Rural,1
1769,LP007278,Male,Yes,2,Graduate,Yes,7847,6876.7,503.2,360.0,1.0,Rural,1
1770,LP007279,Male,Yes,2,Graduate,Yes,17888,0.0,397.8,360.0,1.0,Rural,1
1771,LP007280,Male,Yes,2,Graduate,No,4020,0.0,85.2,360.0,1.0,Semiurban,1
1772,LP007281,Male,Yes,1,Graduate,No,3462,2322.1,180.8,360.0,1.0,Semiurban,1
1773,LP007282,Male,Yes,2,Graduate,Yes,9272,7561.5,360.9,300.0,1.0,Rural,1
1774,LP007283,Male,Yes,0,Graduate,No,2438,2499.7,174.5,360.0,1.0,Semiurban,1
1775,LP007284,Male,Yes,1,Graduate,No,1758,2432.5,110.0,360.0,1.0,Rural,1
1776,LP007285,Male,Yes,,Graduate,Yes,5934,4668.9,67.9,,1.0,Semiurban,1
1777,LP007286,Female,Yes,0,Graduate,No,4385,0.0,88.7,360.0,1.0,Rural,0
1778,LP007287,Male,Yes,0,Not Graduate,Yes,4188,676.3,87.0,360.0,1.0,Semiurban,0
1779,LP007288,Male,No,0,Graduate,No,2152,0.0,62.3,480.0,0.0,Semiurban,0
1780,LP007289,Male,Yes,1,Graduate,No,3110,1275.7,116.9,360.0,0.0,Semiurban,0
1781,LP007290,Male,Yes,0,Graduate,No,8391,0.0,206.6,360.0,1.0,Semiurban,1
1782,LP007291,Male,Yes,0,Not Graduate,No,4165,0.0,123.6,360.0,,Rural,1
1783,LP007292,Male,Yes,0,Not Graduate,Yes,4634,0.0,88.2,,1.0,Urban,1
1784,LP007293,Female,No,0,Not Graduate,No,1784,2371.2,115.2,,1.0,Urban,1
1785,LP007294,,Yes,0,Graduate,No,2901,2226.6,138.9,360.0,0.0,Semiurban,0
1786,LP007295,Male,Yes,0,Graduate,No,8726,0.0,73.1,180.0,1.0,Urban,1
1787,LP007296,Male,No,0,Graduate,No,2811,0.0,98.8,360.0,1.0,Semiurban,1
1788,LP007297,Male,Yes,0,Graduate,No,11229,0.0,219.8,360.0,1.0,Semiurban,1
1789,LP007298,Male,No,0,Graduate,No,3835,5204.7,183.7,360.0,1.0,Semiurban,1
1790,LP007299,Male,Yes,3+,Graduate,No,3726,2230.6,124.0,360.0,0.0,Rural,0
1791,LP007300,Male,No,0,Not Graduate,No,2553,1418.4,97.1,480.0,0.0,Urban,0
1792,LP007301,Male,Yes,0,Graduate,No,2494,2354.7,124.7,360.0,1.0,Semiurban,1
1793,LP007302,Male,Yes,2,Graduate,No,17522,0.0,266.2,360.0,1.0,Urban,1
1794,LP007303,Female,No,0,Not Graduate,No,1920,2403.1,128.3,,1.0,Urban,1
1795,LP007304,Female,No,1,Graduate,No,3571,0.0,153.7,36.0,1.0,Semiurban,0
1796,LP007305,Male,Yes,2,Not Graduate,No,4032,240.1,99.5,360.0,1.0,Semiurban,1
1797,LP007306,Female,No,0,Graduate,No,8488,0.0,264.1,360.0,1.0,Semiurban,1
1798,LP007307,Male,Yes,3+,Graduate,No,3596,2551.4,124.1,360.0,0.0,Rural,0
1799,LP007308,Male,No,2,Graduate,No,5274,4793.3,170.4,360.0,1.0,Rural,1
1800,LP007309,Male,Yes,0,Graduate,No,9017,0.0,204.6,180.0,1.0,Rural,1
1801,LP007310,Male,No,0,Not Graduate,,2590,1986.1,126.8,360.0,1.0,Rural,1
1802,LP007311,Male,Yes,1,Graduate,No,2808,1874.1,137.4,360.0,0.0,Rural,0
1803,LP007312,Male,Yes,0,Graduate,No,4603,2233.3,131.8,360.0,1.0,Urban,1
1804,LP007313,Male,Yes,0,Graduate,No,10445,0.0,71.9,180.0,1.0,Urban,1
1805,LP007314,Male,Yes,0,Graduate,No,3975,2481.4,136.6,360.0,1.0,Semiurban,1
1806,LP007315,Male,Yes,2,Graduate,No,3774,0.0,91.5,360.0,1.0,Semiurban,1
1807,LP007316,Male,Yes,1,Not Graduate,No,2673,1589.6,101.2,180.0,0.0,Rural,0
1808,LP007317,Female,No,0,Graduate,No,5006,2739.9,160.9,480.0,1.0,Rural,0
1809,LP007318,Male,Yes,0,Graduate,No,15020,0.0,94.9,360.0,1.0,Semiurban,1
1810,LP007319,Male,No,0,Graduate,Yes,4754,0.0,128.3,360.0,1.0,Semiurban,1
1811,LP007320,Male,Yes,0,Graduate,No,2537,3301.3,180.6,360.0,1.0,Semiurban,1
